Expiry,-0.035,-0.03,-0.025,-0.02,-0.015,-0.01,-0.0075,-0.005,-0.0025,0.0,0.0025,0.005,0.0075,0.01,0.015,0.02,0.025,0.03,0.035,H
1.0,0.0113218478346794,0.010277826947091059,0.00936458570170248,0.008491497015111635,0.007505354170037914,0.0065073391981014216,0.006066653650659529,0.005659980863739446,0.005319766220824464,0.005170090503840239,0.00532298310531893,0.005703201995743763,0.006168067111511619,0.0066565218616771405,0.007585389572341041,0.008507716076102168,0.009384593876550234,0.010143691664732385,0.010834911502337953,0.05
1.5,0.010246331042907635,0.009563787425848513,0.0088818145834485,0.008157390484729967,0.007346751601798957,0.006539192415392168,0.006184452641250505,0.005887030808136428,0.0056889566739247235,0.005664788900318121,0.005840759704234963,0.006145541553654619,0.0065316612134613036,0.006959599833552971,0.007819415492415726,0.00872495248354977,0.009529541808495504,0.010268087452791844,0.010984233326282795,0.05
2.0,0.008895450936413255,0.00878144029050402,0.008352745202590548,0.0077840591569440605,0.007125385473870919,0.006475375017602708,0.006210381931580589,0.006003964564700323,0.005897947095472111,0.00592157853233741,0.006088173508505527,0.006357511327131971,0.006692597705787094,0.007060183956654942,0.007832121160429395,0.008551824363778377,0.009287129614009586,0.009941906909395575,0.010552649953898813,0.05
3.0,0.008727030790375245,0.008270867908877629,0.007762499234832212,0.007228199070140375,0.006734812793748933,0.006319673751181022,0.006177964443740041,0.0060965250664702444,0.0061096278855592295,0.006219118911901952,0.006402282970942402,0.006634844084027187,0.006903060834696222,0.0072070312418075115,0.007851492477246452,0.008529622524546785,0.009191383911532085,0.009839344943547958,0.010486433324374635,0.05
4.0,0.008619801082326807,0.008067832028679419,0.007502009214127155,0.007000146996842151,0.006595613043891916,0.006319266005114195,0.006252146587395912,0.006236911633454697,0.006281961838076785,0.006404090750285612,0.006586702014539681,0.006810667783938758,0.007050793609701534,0.007311765531963326,0.00791443411687671,0.008538307434023602,0.009116274530863895,0.009687999279144278,0.010258930411456571,0.05
5.0,0.008335304272207281,0.007840497289924827,0.007360593370371273,0.006943520538983713,0.006592101604836828,0.006352472125179454,0.006298816609880633,0.006290606471866525,0.006341735019784908,0.006454258609985268,0.006628088036513329,0.006838678263399801,0.007072795440650742,0.007327883282973665,0.007874476382414841,0.008461805977555246,0.009044585999808417,0.009591807917942629,0.01011343155462727,0.05
6.0,0.008132634325923585,0.007675726351729987,0.0072555055709618696,0.0068786082928470795,0.0065774242020933136,0.0063832665540976856,0.006347133114614228,0.006362702363491713,0.00642375794750537,0.006533729329332691,0.006688818608536338,0.006876525284628008,0.007088500867428613,0.007315477120914178,0.007803193621168759,0.008367546670552792,0.008919920261219981,0.009423934434337165,0.009896754808701318,0.05
7.0,0.007855352125692085,0.007477776151935119,0.0071170779390518,0.006799988473992386,0.006549888431042043,0.0064053851333146,0.006386813819461217,0.00640543165892905,0.006473429682936604,0.006580500677844728,0.0067279748765279295,0.006901850177465523,0.007088794504545195,0.007304571777722254,0.007760383379862078,0.008243067695191736,0.008734019173597738,0.009204888261234539,0.009673844168603406,0.05
8.0,0.007823871453816803,0.007443805590061673,0.007094150046244429,0.006795304947541308,0.006568573902984395,0.006439289918808262,0.006428422184082496,0.006452981865172604,0.00651682198339568,0.006621403581485462,0.006767007446081277,0.006935254448358437,0.007121824906036417,0.007324348078903326,0.007756678320165495,0.008200582223733972,0.008632549624978413,0.00911223496640058,0.009578087369134734,0.05
9.0,0.007641285706744469,0.007321934223381634,0.00702998727903879,0.006780660508886426,0.00659684595421438,0.0064876652915150605,0.006479123788214874,0.006508466226767405,0.006575916510367887,0.0066765937884866195,0.006805192267867132,0.006952188947903142,0.007125564400798837,0.007315337337750618,0.007707316707698083,0.008107663379356898,0.008544385648974818,0.008998381237189424,0.009428525702131391,0.05
